user_id,polygon
4502.0,0103000020E6100000010000000C000000A22424D236D8434046B1DCD26A480EC027BC04A73ED84340A7785C548B480EC0A51133FB3CD84340A7B228ECA2480EC011FC6F253BD843404B5645B8C9480EC045847F1134D8434001BD70E7C2480EC045B8C9A832D843403BE5D18DB0480EC03A3E5A9C31D843408544DAC69F480EC0C30DF8FC30D843401EC022BF7E480EC040FB912232D84340745FCE6C57480EC045847F1134D843406EA296E656480EC091B932A836D84340FC17080264480EC0A22424D236D8434046B1DCD26A480EC0
7840.0,0103000020E6100000010000000C0000000684D6C397BF4340D4635B069C850FC0A6B5696CAFBF4340D8B628B341860FC0B0C7444AB3BF43402E90A0F831860FC04A9A3FA6B5BF4340F0366F9C14860FC0C1CAA145B6BF434018B49080D1850FC0BABC395CABBF4340D4635B069C850FC0755B22179CBF43409C19FD6838850FC070067FBF98BF434052BAF42F49850FC0E736E15E99BF4340BDFBE3BD6A850FC01232906797BF4340DFA3FE7A85850FC077F700DD97BF43403A747ADE8D850FC00684D6C397BF4340D4635B069C850FC0
4502.0,0103000020E61000000100000007000000431CEBE236D8434091D6187442480EC0B648DA8D3ED843409010E50B5A480EC0B18BA2073ED84340965984622B480EC0E413B2F336D84340CAFE791A30480EC0231631EC30D843401F12BEF737480EC00952297634D843406E68CA4E3F480EC0431CEBE236D8434091D6187442480EC0
4502.0,0103000020E6100000010000000D0000003944DC9C4AD843400E2DB29DEF470EC0DCF4673F52D843400E677E3507480EC0D17AF83251D84340E675C4211B480EC06C98A1F144D84340255B5D4E09480EC0855CA96741D84340C40776FC17480EC06422A5D93CD84340DBFB54151A480EC0B8E4B8533AD843408065A54929480EC0D9CD8C7E34D84340CF81E50819480EC04A41B79734D84340FDF50A0BEE470EC0BCE82B4833D8434097715303CD470EC02D793C2D3FD84340EC8497E0D4470EC08F6E844545D843402BA4FCA4DA470EC03944DC9C4AD843400E2DB29DEF470EC0
4502.0,0103000020E6100000010000000C000000147AFD497CD843401C2785798F530EC0AFD172A087D843402DB0C7444A530EC0C861307F85D84340C156091687530EC000732D5A80D84340B51666A19D530EC04432E4D87AD84340F9DA334B02540EC0992842EA76D843402C80290307540EC030DAE38574D8434065A88AA9F4530EC037FFAF3A72D843409ED0EB4FE2530EC0A2B5A2CD71D843407C28D192C7530EC04145D5AF74D84340DD7BB8E4B8530EC0862172FA7AD8434077F700DD97530EC0147AFD497CD843401C2785798F530EC0
4502.0,0103000020E6100000010000000E000000990D32C9C8D74340AD16D86322650EC067B96C74CED74340F775E09C11650EC07C45B75ED3D7434019E42EC214650EC0F241CF66D5D74340AD50A4FB39650EC0BCCCB051D6D74340A70705A568650EC02FDCB930D2D74340AC38D55A98650EC099D9E731CAD74340A1BE654E97650EC08E93C2BCC7D74340629F008A91650EC0033FAA61BFD7434068D0D03FC1650EC04D874ECFBBD74340A18499B67F650EC0E8C1DD59BBD743404640852348650EC0C7D8092FC1D7434074EE76BD34650EC09A417C60C7D74340C40AB77C24650EC0990D32C9C8D74340AD16D86322650EC0
23.0,0103000020E610000001000000070000008C81751C3F704140DFA46950340FCEBFD1AE42CA4F70414088653387A416CEBF616F62484E704140FC1C1F2DCE18CEBF38BF61A241704140BBB88D06F016CEBFECBDF8A23D704140295AB9179815CEBF38F3AB394070414094C0E61C3C13CEBF8C81751C3F704140DFA46950340FCEBF
4502.0,0103000020E6100000010000001500000012F758FAD03341404F779E78CE16B0BF514A0856D533414020B3B3E89D0AB0BFC746205ED73341405A4B0169FF03B0BFCF6BEC12D533414086ADD9CA4BFEAFBF9B92ACC3D133414026732CEFAA07B0BF42AF3F89CF3341400951BEA08504B0BFDE1D19ABCD33414081ED60C43E01B0BFD3A3A99ECC334140B6A0F7C61000B0BF81B1BE81C9334140199128B4ACFBAFBFF3583332C833414065A6B4FE9600B0BFB98E71C5C5334140CEDDAE97A608B0BF8481E7DEC3334140BADDCB7D7214B0BFEA7AA2EBC23341403D81B053AC1AB0BFC0B33D7AC333414061191BBAD91FB0BF31276893C3334140F88DAF3DB324B0BF6534F279C53341403C2D3F709527B0BF4DD87E32C6334140467EFD101B2CB0BFB29DEFA7C633414010CB660E492DB0BF40C23060C9334140158BDF14562AB0BF02F4FBFECD334140E8A1B60DA320B0BF12F758FAD03341404F779E78CE16B0BF
7840.0,0103000020E61000000100000005000000E560360186D94340B324404D2D9B0EC0F984ECBC8DD943401DCC26C0B09C0EC02AABE97AA2D9434047E350BF0B9B0EC020990E9D9ED94340204432E4D89A0EC0E560360186D94340B324404D2D9B0EC0
4502.0,0103000020E6100000010000000D000000C520B072683B4140ECA4BE2CEDD4B4BFF92D3A596A3B4140ECF82F1004C8B4BF8786C5A86B3B4140986DA7AD11C1B4BFE20511A9693B41408881AE7D01BDB4BFB9A64066673B4140800BB265F9BAB4BF9738F240643B4140E4D6A4DB12B9B4BFF1B73D41623B4140CCF10A444FCAB4BF2E1EDE73603B414077BE9F1A2FDDB4BF8D261763603B4140B1DD3D40F7E5B4BFEA92718C643B41408FFB56EBC4E5B4BFB4E908E0663B414091D6187442E8B4BFBF6378EC673B4140CE531D7233DCB4BFC520B072683B4140ECA4BE2CEDD4B4BF
